"Phage","Sample","DTPM","logDTPM","RTPM","logRTPM"
"DAD_7258||","B",438.545643118852,2.64300397958139,1379.50654204234,3.14003846904566
"DAD_7258||","D",5305.16130606921,3.7247804482982,772.833781482935,2.88864768479514
"DAD_7258||","L",257.081938629872,2.41175761233989,NA,NA
"DAD_7263||","B",83.5657965972646,1.92719474421333,9.92856270088321,1.03856304830644
"DAD_7263||","D",537.326320138671,2.73104561409313,62.1767718175154,1.80055743072301
"DAD_7263||","L",77.8971988448156,1.8970615843522,NA,NA
"DAD_7410||","B",12.2097940637396,1.12089604716194,5.68790096482247,0.825289833397831
"DAD_7410||","D",396.675637126169,2.59952898554026,13.5220747487466,1.16202866784912
"DAD_7410||","L",143.082412626406,2.15861097203221,NA,NA
"DAD_767||","B",38.3934414324367,1.59542392266827,7.35763230779451,0.922083260537145
"DAD_767||","D",455.841486339303,2.65976553584664,8.21084779480282,0.964299605838471
"DAD_767||","L",214.734376745991,2.33391935438176,NA,NA
"DAD_77||","B",39.0272850460049,1.60235613395908,10.3179443378046,1.05376755372338
"DAD_77||","D",520.176711777822,2.71698500149115,21.0250819543468,1.34291753307747
"DAD_77||","L",159.200974948519,2.20466515477864,NA,NA
"DAD_810||","B",215.903804686823,2.33626716999483,24.8568659047112,1.41257588315935
"DAD_810||","D",6429.82160595277,3.80826646221457,5.26336397102745,0.796807649768668
"DAD_810||","L",390.44800241874,2.59267408117712,NA,NA
"DAD_86||","B",266.9093225617,2.42798782621239,35.2726167051708,1.55957888669774
"DAD_86||","D",2027.11579075909,3.3070927464464,13.7644632935529,1.16921766444808
"DAD_86||","L",449.297983820988,2.65350000244288,NA,NA
"DAD_863||","B",42.8007451679104,1.6414814990785,14.6072446551142,1.19332623831535
"DAD_863||","D",564.900414203891,2.75274001181198,24.243964167782,1.4021575550495
"DAD_863||","L",134.680117981837,2.13251621255738,NA,NA
"DAD_881||","B",36.0251861963122,1.5684972512264,17.2363579117212,1.26093810719521
"DAD_881||","D",1035.47676688273,3.01555957162263,34.153433931556,1.54596775509364
"DAD_881||","L",144.986602185258,2.16431300055154,NA,NA
"DAD_887||","B",14.451790988595,1.1889788249508,18.6094183243827,1.2924647113497
"DAD_887||","D",694.489960843257,2.84229086548286,37.2375964367343,1.58249058530202
"DAD_887||","L",97.0801097624799,1.99158094319812,NA,NA
"DAD_898||","B",0,0,17.4553458701574,1.26612218868601
"DAD_898||","D",420.067776126949,2.62435200659306,13.9780354615886,1.17545485447548
"DAD_898||","L",75.3295684371839,1.88269280691351,NA,NA
"DAD_9||","B",174.603105480196,2.24453219198573,100.732617485793,2.00746021863529
"DAD_9||","D",1056.74123958635,3.02437943710892,27.4610487942995,1.45425089986578
"DAD_9||","L",169.413499772343,2.23150399562087,NA,NA
"DAD_917||","B",66.210500103959,1.82743712693748,147.832355545734,2.1726973553191
"DAD_917||","D",831.546962574566,2.92040874069096,84.6365836947546,1.93265933363279
"DAD_917||","L",50.9428157337614,1.71552548831388,NA,NA
"DAD_981||","B",602.802289332304,2.78089475532918,119.014673951757,2.07923434960316
"DAD_981||","D",4719.57497382778,3.673994899641,25.5448598060532,1.4239804360016
"DAD_981||","L",956.527733341372,2.9811513615051,NA,NA
"DAL_100||","B",126.301898387242,2.1048348801105,102.591821757468,2.0153254706042
"DAL_100||","D",87.0181741796557,1.94457235545705,1365.93596302751,3.13574816961156
"DAL_100||","L",570.687031677623,2.75715834065799,NA,NA
"DAL_10003||","B",18.3467434076424,1.28660787172606,125.707850478451,2.1028035234379
"DAL_10003||","D",190.406388471789,2.28195642890448,104.444154218031,2.02302250762956
"DAL_10003||","L",135.731836523522,2.1358696470967,NA,NA
"DAL_10014||","B",0,0,282.506077440998,2.45256237317883
"DAL_10014||","D",91.127717513179,1.9643903115436,397.665598918033,2.60060876176059
"DAL_10014||","L",105.401690014507,2.0269485260619,NA,NA
"DAL_10040||","B",0,0,64.1235091454868,1.81373779423772
"DAL_10040||","D",8.29305219622995,0.968158376456006,31.7327451006872,1.514982428531
"DAL_10040||","L",147.935137573317,2.17299717091498,NA,NA
"DAL_1007||","B",18.388579517851,1.28754599215468,505.861913411771,2.70488965871888
"DAL_1007||","D",8.29741619492995,0.96836227240412,70.9726289106508,1.85716736624922
"DAL_1007||","L",222.019476772023,2.34834279257842,NA,NA
"DAL_10082||","B",73.7224274481494,1.87345097203109,47.3515242504433,1.6844101694867
"DAL_10082||","D",16.6327601010182,1.24632029884608,101.896680246878,2.01240136335602
"DAL_10082||","L",116.717543441362,2.07084119055811,NA,NA
"DAL_10093||","B",36.8871540574484,1.57849198390878,132.569951491793,2.12570876825123
"DAL_10093||","D",8.32223253471071,0.969519931817138,98.1431302072391,1.99626262659526
"DAL_10093||","L",152.822012590228,2.18701848931717,NA,NA
"DAL_10135||","B",18.4825972904211,1.28964685365689,11.7811187360871,1.10656886944405
"DAL_10135||","D",83.3983951468541,1.92633418850371,15.591345096468,1.21988159665083
"DAL_10135||","L",119.234579428208,2.08002938859113,NA,NA
"DAL_10147||","B",37.1881134555759,1.5819282041688,15.4664943407092,1.21660114922803
"DAL_10147||","D",117.461861685374,2.07357855350611,58.2602065752091,1.77276316105421
"DAL_10147||","L",468.809578033974,2.67192186651758,NA,NA
"DAL_102||","B",50.5727893524855,1.71242062118046,105.689395856235,2.02812125588199
"DAL_102||","D",15.7271510084492,1.22342197762271,75.7847881948289,1.8852751906383
"DAL_102||","L",383.447800345691,2.58483738039024,NA,NA
"DAL_10210||","B",0,0,8.9612735450461,0.998314866358243
"DAL_10210||","D",50.2872817795489,1.71000968211459,19.0147494532719,1.30135015793138
"DAL_10210||","L",174.792207667427,2.2449996202142,NA,NA
"DAL_1022||","B",18.5185111872935,1.29044668793098,82.7315488733391,1.922889124899
"DAL_1022||","D",8.35604482022534,0.971092293634114,47.709234478278,1.68761130418741
"DAL_1022||","L",210.984002720178,2.32630308832266,NA,NA
"DAL_10295||","B",37.3337933872039,1.58358179774678,33.1775964406103,1.53374151744605
"DAL_10295||","D",16.8460006151338,1.25154090361967,6.08855239021396,0.85055755350007
"DAL_10295||","L",176.768481799523,2.24985476341751,NA,NA
"DAL_103||","B",125.575007141252,2.1023479605614,73.3955458713654,1.87154693472069
"DAL_103||","D",381.857888012647,2.58303759928179,73.6634526760118,1.87310806921564
"DAL_103||","L",448.192476297247,2.65243247348,NA,NA
"DAL_10337||","B",37.4270945488284,1.58463754894229,3.71790729343971,0.673749402776126
"DAL_10337||","D",8.44405029048476,0.975158291073131,5.11715941627669,0.78654979857973
"DAL_10337||","L",306.795237056805,2.48826189510575,NA,NA
"DAL_10347||","B",149.815350955725,2.17844554906728,20.5756062244653,1.33396300722578
"DAL_10347||","D",1271.73762843122,3.10473888419677,28.3193336538829,1.4671540957873
"DAL_10347||","L",362.43222642915,2.56042343463909,NA,NA
"DAL_10393||","B",11875.353208517,4.07468310524506,213537.219763801,5.32947561775444
"DAL_10393||","D",7021.88816907512,3.84651575286164,202688.858613097,5.3068320197411
"DAL_10393||","L",6972.92822228082,3.8434774731765,NA,NA
"DAL_10426||","B",0,0,0,0
"DAL_10426||","D",8.48038180840725,0.976825828260571,27.5267885841091,1.4552528835147
"DAL_10426||","L",203.556290631566,2.31081283971104,NA,NA
"DAL_10439||","B",0,0,1523.33226798243,3.18307964313411
"DAL_10439||","D",4.24323373944166,0.719599218668716,259.223529891958,2.41534656370988
"DAL_10439||","L",145.819726616862,2.16678441106564,NA,NA
"DAL_10479||","B",37.6962574006719,1.58766896324022,13.8828240425249,1.17268534718538
"DAL_10479||","D",0,0,9.55384550592083,1.02341073240154
"DAL_10479||","L",147.249861537855,2.17099429641489,NA,NA
"DAL_10495||","B",0,0,24.6964990279066,1.40987395771136
"DAL_10495||","D",25.5235088456631,1.42363097718021,28.3259534139703,1.46725214033387
"DAL_10495||","L",90.3903724108316,1.96090044705682,NA,NA
"DAL_10498||","B",0,0,51.7874725951593,1.7225308689672
"DAL_10498||","D",8.51089775590062,0.978221512944966,59.3982788613132,1.78102456293099
"DAL_10498||","L",135.076181909096,2.13378211513219,NA,NA
"DAL_10499||","B",2678.36046060456,3.42803114418707,4834.92485320999,3.68447954361764
"DAL_10499||","D",3880.96937669068,3.58905210508977,7371.74719236852,3.86762934242857
"DAL_10499||","L",1707.98808529683,3.2327390349221,NA,NA
"DAL_10513||","B",18.8752776073584,1.29831320336634,56.5012154881996,1.75967702511117
"DAL_10513||","D",272.544874193997,2.4370285811858,35.3480532371585,1.56048115547015
"DAL_10513||","L",188.795995172234,2.27828704427173,NA,NA
"DAL_10538||","B",0,0,63.7550148395646,1.81127340723693
"DAL_10538||","D",8.52931296922027,0.979061590624461,50.6649005150047,1.71319559745648
"DAL_10538||","L",174.524612142349,2.24433802204499,NA,NA
"DAL_10549||","B",0,0,163.48278510647,2.21612045107327
"DAL_10549||","D",12.7939694538304,1.13968925992698,388.306627468013,2.59029179711217
"DAL_10549||","L",147.674671812757,2.17223698850263,NA,NA
"DAL_10563||","B",0,0,23.8934214897999,1.39608459255145
"DAL_10563||","D",294.686376957692,2.47083131590795,26.5208262106034,1.43966146783818
"DAL_10563||","L",236.396723195277,2.37547472006073,NA,NA
"DAL_10566||","B",0,0,38.2962240254402,1.59435082101917
"DAL_10566||","D",98.2642795996929,1.99679299508522,50.4174864593156,1.71111084236653
"DAL_10566||","L",142.337583330515,2.15636007799686,NA,NA
"DAL_10576||","B",56.8304798507057,1.76215679589427,5.21063713082716,0.793136155443724
"DAL_10576||","D",17.0956160922644,1.25757337389992,8.70847493388178,0.987151013654844
"DAL_10576||","L",134.540810505889,2.13207007830255,NA,NA
"DAL_10632||","B",0,0,58.1339230439649,1.77183669178162
"DAL_10632||","D",17.1514030918403,1.25891020135515,30.5604833816617,1.49914364626047
"DAL_10632||","L",134.979848683755,2.13347455356227,NA,NA
"DAL_10648||","B",76.0488152566329,1.88676596516394,129.177413363066,2.11453563782111
"DAL_10648||","D",8.57881206516062,0.981311652550853,137.386232787055,2.14109288692701
"DAL_10648||","L",162.034569170749,2.21227970016052,NA,NA
"DAL_10652||","B",76.0764091663777,1.88692147355537,123.427196216497,2.09491531504827
"DAL_10652||","D",0,0,58.3961157820028,1.7737580451563
"DAL_10652||","L",146.334285640643,2.16830382173671,NA,NA
"DAL_10657||","B",57.0780173309992,1.76401178198777,15.9901483208057,1.2301971701949
"DAL_10657||","D",540.857512308462,2.73388509880093,15.6373461630163,1.22108405280357
"DAL_10657||","L",192.555735863687,2.28680604580242,NA,NA
"DAL_10704||","B",0,0,9.94274636188448,1.03912633297787
"DAL_10704||","D",86.0064904132648,1.93955165084308,14.2549440881993,1.18341062022287
"DAL_10704||","L",154.550290623521,2.19187082686275,NA,NA
"DAL_10727||","B",0,0,663.294623067998,2.82236073719038
"DAL_10727||","D",633.299157551226,2.80229413458665,621.477293939214,2.7941235143272
"DAL_10727||","L",152.571484700736,2.186310582969,NA,NA
"DAL_10728||","B",0,0,6.96863324487523,0.901383838948196
"DAL_10728||","D",0,0,16.1853382688541,1.23515808502436
"DAL_10728||","L",134.488938365834,2.13190383983936,NA,NA
"DAL_10734||","B",38.204552416643,1.59333650004682,3.91006879399951,0.691087576979399
"DAL_10734||","D",25.8583653757083,1.42907957758391,10.0905783995119,1.04495419620922
"DAL_10734||","L",232.897628370924,2.36902581825788,NA,NA
"DAL_10891||","B",38.4991890676711,1.59658817949859,0.92922863195182,0.285383698722792
"DAL_10891||","D",8.68592907221734,0.986141284485721,9.59211190981638,1.02498256061139
"DAL_10891||","L",181.147120836386,2.26042231082497,NA,NA
"DAL_10892||","B",0,0,188.769671832029,2.2782268065716
"DAL_10892||","D",4.34296453610867,0.727782291565757,84.4923698105399,1.93192735569835
"DAL_10892||","L",109.371846542724,2.04285830844376,NA,NA
"DAL_10896||","B",38.5133327815094,1.59674366211819,7.83775051049452,0.946341737275506
"DAL_10896||","D",8.68912008216305,0.986284338370396,24.8113080886497,1.41181001466734
"DAL_10896||","L",151.581246066259,2.18350115727249,NA,NA
"DAL_1091||","B",68.1241220589379,1.83962962840129,57.4296155283701,1.7666330286266
"DAL_1091||","D",10.978362821968,1.07839746363149,63.0466210832109,1.8064962225487
"DAL_1091||","L",287.419446887343,2.46002453965047,NA,NA
"DAL_1098||","B",53.8208816458487,1.73894601571366,127.926334635723,2.11034163588585
"DAL_1098||","D",217.464837960358,2.33938154698774,92.9191485080366,1.97275414651068
"DAL_1098||","L",258.596300012545,2.41429849823778,NA,NA
"DAL_11041||","B",38.827145122692,1.60017917656002,7.15877738055682,0.911625083182787
"DAL_11041||","D",61.319442239087,1.79462355773301,19.1586448545399,1.30446133372702
"DAL_11041||","L",188.435201598291,2.27746068448446,NA,NA
"DAL_11044||","B",116.481435368076,2.06996924401885,66.7182108814906,1.83070547550659
"DAL_11044||","D",74.4593227188913,1.87771290289561,33.3919736026839,1.53645709876942
"DAL_11044||","L",1243.21273249604,3.09489464132788,NA,NA
"DAL_111||","B",870.519634374962,2.94027717573132,19.6384309924505,1.3146766775859
"DAL_111||","D",12900.0500472235,4.11062506000124,13.3713317318004,1.15749701427021
"DAL_111||","L",3500.12169051703,3.54420720605254,NA,NA
"DAL_11104||","B",0,0,44.4748407891469,1.65777118724039
"DAL_11104||","D",4.39134512878719,0.73169713422711,21.4783014064349,1.35176349027408
"DAL_11104||","L",131.325919619868,2.12164492087186,NA,NA
"DAL_11113||","B",97.356325994863,1.99280229772062,53.1715854472499,1.73377154632961
"DAL_11113||","D",395.367874763801,2.59809844808825,16.9303874142171,1.2535896732788
"DAL_11113||","L",488.621703850895,2.6898606608813,NA,NA
"DAL_11121||","B",0,0,159.879361499102,2.20650033395637
"DAL_11121||","D",0,0,130.278785010871,2.11819454865506
"DAL_11121||","L",109.560316461061,2.04359927312976,NA,NA
"DAL_11127||","B",77.9719537607054,1.89747288256159,25.8458658743947,1.42887741606261
"DAL_11127||","D",0,0,26.0445768911186,1.43208019135065
"DAL_11127||","L",148.826703001127,2.17558922279294,NA,NA
"DAL_11132||","B",78.0009611839795,1.89763237526967,24.3922515887353,1.40470121246127
"DAL_11132||","D",0,0,18.4648154263965,1.28925028990995
"DAL_11132||","L",121.183080296157,2.08701106971366,NA,NA
"DAL_11149||","B",0,0,39.2225845690647,1.60446997347154
"DAL_11149||","D",563.557048128615,2.75170783365804,13.7831977370791,1.16976838597739
"DAL_11149||","L",167.472670908167,2.22652946107447,NA,NA
"DAL_11172||","B",2246.70677610806,3.35173965483996,15051.9654330537,4.17762206433837
"DAL_11172||","D",2640.21974158126,3.42180453471174,4804.21734756933,3.68171303627412
"DAL_11172||","L",5864.62874823332,3.76831457182285,NA,NA
"DAL_11178||","B",39.0731613236185,1.6028536047548,15.3931934196632,1.21466356305468
"DAL_11178||","D",0,0,18.9165134819707,1.29921331460642
"DAL_11178||","L",150.315799935002,2.17988427809806,NA,NA
"DAL_11188||","B",0,0,186.770482200983,2.27362732155739
"DAL_11188||","D",0,0,85.8796053948991,1.93891783969405
"DAL_11188||","L",123.859960278819,2.09642319243499,NA,NA
"DAL_11213||","B",97.8652836363597,1.99504381665276,14.0132666845352,1.17647519915274
"DAL_11213||","D",110.398547720537,2.0468795290687,12.8581509090872,1.14170528629649
"DAL_11213||","L",295.400727473232,2.47187926522235,NA,NA
"DAL_11237||","B",0,0,6.46832941758284,0.873223465822734
"DAL_11237||","D",0,0,8.01244440942654,0.954842598919856
"DAL_11237||","L",160.043209745893,2.20694241787313,NA,NA
"DAL_1124||","B",14.8755971759439,1.2007300706783,20.4460629934301,1.33134757730578
"DAL_1124||","D",7.83097597415262,0.946008703211339,26.4355188645729,1.43831317805096
"DAL_1124||","L",172.561221368082,2.23945269764266,NA,NA
"DAL_11245||","B",19.6023357949268,1.31391646140508,6.39992869270725,0.869227534796791
"DAL_11245||","D",274.197954664578,2.43964520179753,26.9762528124269,1.44678954389891
"DAL_11245||","L",172.864899581773,2.24021191405222,NA,NA
"DAL_11262||","B",39.2340164039178,1.60459338864862,110.157046023756,2.04593699696978
"DAL_11262||","D",101.794732758963,2.01197086181565,143.574976427907,2.1600931301665
"DAL_11262||","L",282.131626461952,2.45198838377963,NA,NA
"DAL_11263||","B",0,0,113.432961986575,2.05855113937801
"DAL_11263||","D",0,0,79.1771702370392,1.90405072425017
"DAL_11263||","L",106.815265985595,2.03268025866058,NA,NA
"DAL_11279||","B",58.8951077703755,1.77739135068482,2042.36780773021,3.31034654699975
"DAL_11279||","D",48.7209051498363,1.69653902620454,1397.35070269351,3.14561610498887
"DAL_11279||","L",133.619096775988,2.12910667234077,NA,NA
"DAL_11290||","B",0,0,25.4431127420865,1.42231257665107
"DAL_11290||","D",141.839789287243,2.15484920086368,18.6390117983437,1.29311963104137
"DAL_11290||","L",139.533141930208,2.14777875598546,NA,NA
"DAL_11356||","B",0,0,9.59989303906088,1.02530148292703
"DAL_11356||","D",0,0,1.10107154336436,0.322440840773091
"DAL_11356||","L",125.95751142963,2.10365840096346,NA,NA
"DAL_11361||","B",78.8220239332846,1.90212273537376,88.6970599676721,1.95277820825321
"DAL_11361||","D",22.229121112451,1.36603277832225,61.5892142281421,1.7964994992682
"DAL_11361||","L",135.287697461454,2.13445665432516,NA,NA
"DAL_11378||","B",9370.68378243367,3.97181762629059,2940.38213220677,3.46855144991612
"DAL_11378||","D",4860.3216166924,3.68675435420236,9955.74394020324,3.99811733842417
"DAL_11378||","L",5938.36317180585,3.77373988171565,NA,NA
"DAL_11416||","B",39.5298988805688,1.60777552020689,18.1366057415482,1.28186490948893
"DAL_11416||","D",8.91847091389435,0.996444724085224,13.2612769758623,1.1541584146281
"DAL_11416||","L",140.374970840798,2.1503725283584,NA,NA
"DAL_11418||","B",0,0,26.6696657667359,1.44200391315111
"DAL_11418||","D",0,0,10.0648010669709,1.04394361019338
"DAL_11418||","L",155.582259348551,2.19474255527314,NA,NA
"DAL_11427||","B",3441.69675068693,3.53689876963947,29013.0155492468,4.46260783946084
"DAL_11427||","D",4426.90011032805,3.64619781500193,36694.5092157538,4.56461291868935
"DAL_11427||","L",2231.30518744852,3.34875356847535,NA,NA
"DAL_11446||","B",0,0,7.02135934761073,0.904247972665806
"DAL_11446||","D",17.8638858486766,1.27563115970607,10.8718665631059,1.07451900659798
"DAL_11446||","L",141.75857610475,2.15460220758753,NA,NA
"DAL_11452||","B",39.6045681266598,1.60857489566091,23.7366417409179,1.3933407392549
"DAL_11452||","D",13.4029759333101,1.15845223500395,8.75090355718936,0.989044861003125
"DAL_11452||","L",196.896181238275,2.29643741379636,NA,NA
"DAL_11469||","B",138.773268309168,2.14542412036601,35.4593205560098,1.56180857102425
"DAL_11469||","D",93.9272848215969,1.97739105904828,25.5372932006604,1.42385662282504
"DAL_11469||","L",154.879676602411,2.19278949610748,NA,NA
"DAL_115||","B",119.518614271927,2.08105412949389,79.723080558205,1.90699772711267
"DAL_115||","D",423.826178682245,2.62821127103701,58.5128066645135,1.77461043237146
"DAL_115||","L",362.590906963065,2.56061301342467,NA,NA
"DAL_11511||","B",19.8623137232415,1.31936247194832,36.1033441382549,1.56941305450289
"DAL_11511||","D",13.443606402225,1.15967564510574,19.3242815535705,1.30801520258913
"DAL_11511||","L",225.706357056337,2.35546369831699,NA,NA
"DAL_11527||","B",0,0,6.75720626535838,0.889705339557627
"DAL_11527||","D",139.022626236838,2.1461982189342,15.1130086837997,1.20717664114998
"DAL_11527||","L",295.287827361012,2.47171380936552,NA,NA
"DAL_11576||","B",0,0,13.9897938760184,1.17579566092544
"DAL_11576||","D",422.835256215842,2.62719708013112,87.8505699988325,1.94866021825897
"DAL_11576||","L",138.062975314968,2.14321151707498,NA,NA
"DAL_11592||","B",39.9060874881113,1.6117879428672,675.3819966091,2.83019203937902
"DAL_11592||","D",18.006688133725,1.27890644876692,1661.65239826106,3.22080146311226
"DAL_11592||","L",135.806238443809,2.13610590191588,NA,NA
"DAL_11630||","B",3978.22751228498,3.59979877063803,16672.0624169198,4.22201537598993
"DAL_11630||","D",1050.88975462051,3.02197022511344,40283.8476891307,4.60514172598193
"DAL_11630||","L",20933.928808469,4.32087148836355,NA,NA
"DAL_11631||","B",119.946558159346,2.08259351392426,28.2464385280809,1.4660729876225
"DAL_11631||","D",63.1435904063825,1.80715326569592,758.881387095412,2.88074580682005
"DAL_11631||","L",1616.2180948606,3.20876859195804,NA,NA
"DAL_11674||","B",40.0585754036181,1.61340387671794,36.0702694871663,1.5690257432015
"DAL_11674||","D",76.8208526331702,1.89109598477988,37.7982687059533,1.5888123465162
"DAL_11674||","L",181.371757319063,2.26095758294972,NA,NA
"DAL_11697||","B",0,0,12.2822160940926,1.12327054168422
"DAL_11697||","D",36.2063296802875,1.57061682997269,11.2697910909058,1.08883716836358
"DAL_11697||","L",142.470119659317,2.15676146052423,NA,NA
"DAL_11730||","B",7292.92543785942,3.86296131942584,1627.31999807821,3.21173975666076
"DAL_11730||","D",4772.96463423173,3.67887919740746,3111.5568891456,3.4931172979082
"DAL_11730||","L",2563.63758552472,3.40902600269261,NA,NA
"DAL_1174||","B",10.2286361431621,1.05032700902465,106.979294389054,2.03334048516577
"DAL_1174||","D",10.384723571706,1.05632249013428,306.273743171495,2.48752545097254
"DAL_1174||","L",266.671355231477,2.4276018977819,NA,NA
"DAL_11755||","B",0,0,32.2532991739179,1.52183473962252
"DAL_11755||","D",49.9174277628791,1.70686645592812,71.8449182045247,1.86239925998091
"DAL_11755||","L",145.233690092463,2.16504743921343,NA,NA
"DAL_11758||","B",20.1138318939502,1.32456705942683,7.20820507248242,0.914248198247144
"DAL_11758||","D",440.180953909025,2.64461675537569,28.6608035798641,1.4721829128951
"DAL_11758||","L",188.089533070567,2.27666748941878,NA,NA
"DAL_11795||","B",584.197821503994,2.767302700723,48.2072550879247,1.69202913960396
"DAL_11795||","D",10444.2355143472,4.01891823669816,6.22033923848698,0.858557602824743
"DAL_11795||","L",1037.2750055173,3.01631239933155,NA,NA
"DAL_11805||","B",0,0,0,0
"DAL_11805||","D",0,0,19.7301385220759,1.31660220412822
"DAL_11805||","L",155.054706353561,2.19327687080693,NA,NA
"DAL_11811||","B",1229.7751541745,3.09017872050211,120.65195083834,2.08511907776772
"DAL_11811||","D",21959.7725618638,4.34164761416843,26.0755195011646,1.4325767982364
"DAL_11811||","L",2491.37498248248,3.39661338332083,NA,NA
"DAL_1182||","B",30.7970892571294,1.50238736597737,268.522210395636,2.4305945597076
"DAL_1182||","D",9.26431056155418,1.01132978377303,139.040258628545,2.14625290415559
"DAL_1182||","L",236.954930214813,2.37649470742394,NA,NA
"DAL_11837||","B",1231.19576467219,3.09067971169432,31.3510020419781,1.50988773707773
"DAL_11837||","D",277.774138752891,2.44525248277657,73.3551717403555,1.8713111810649
"DAL_11837||","L",87.2032885858524,1.94548477774025,NA,NA
"DAL_1190||","B",20.6344438207398,1.33514573481607,119.444213720328,2.08078594082507
"DAL_1190||","D",15.1300660972061,1.20763614702895,40.783253898278,1.62100225792865
"DAL_1190||","L",213.413887614561,2.33125291124014,NA,NA
"DAL_11901||","B",40.5074543397482,1.61812609883018,4.15765976900785,0.712452690008985
"DAL_11901||","D",269.601102580221,2.4323295618238,17.7394859764258,1.27275767402969
"DAL_11901||","L",201.384927255685,2.30617816501837,NA,NA
"DAL_11903||","B",40.5074543397482,1.61812609883018,11.5860778057631,1.09989041218098
"DAL_11903||","D",0,0,20.5027114971295,1.3324932280082
"DAL_11903||","L",171.416932128351,2.23657991328001,NA,NA
"DAL_11913||","B",1581.01252181727,3.19920991666774,52.8995596302945,1.7315852169323
"DAL_11913||","D",471.023557802731,2.67396367399091,555.343729390166,2.7453431974322
"DAL_11913||","L",129.561864038212,2.11581634189792,NA,NA
"DAL_11917||","B",101.386162312639,2.0102412648688,27.2724234064229,1.4513630361842
"DAL_11917||","D",68.6221997978177,1.84274774122578,23.2726485302013,1.38511716732058
"DAL_11917||","L",634.858702747652,2.80336061968212,NA,NA
"DAL_11928||","B",3224.07996154191,3.50854048685529,266.925710571035,2.428014391187
"DAL_11928||","D",3806.24468211895,3.58061078873434,136.630589295451,2.13871496940674
"DAL_11928||","L",2725.45201122858,3.43559785799495,NA,NA
"DAL_11933||","B",0,0,21.0661215117925,1.34372600538417
"DAL_11933||","D",73.2253401351326,1.87055219641254,22.3034282357857,1.36741981606308
"DAL_11933||","L",147.670775246339,2.17222560606977,NA,NA
"DAL_1194||","B",51.6064250424675,1.72103878959259,38.9520475212159,1.6015390415819
"DAL_1194||","D",6.98585749640085,0.902321556161482,26.6373274112751,1.44149604352653
"DAL_1194||","L",250.760806186129,2.40098812060117,NA,NA
"DAL_11940||","B",750.838520665299,2.87612457315194,3648.00498171119,3.56217445627454
"DAL_11940||","D",306.749823047697,2.48819781188953,1710.98354000383,3.23349958480382
"DAL_11940||","L",883.965592608624,2.94692638569139,NA,NA
"DAL_1195||","B",20.642570016987,1.33530883119993,224.053755528739,2.35228626451644
"DAL_1195||","D",11.6430958273348,1.10185342965093,84.3425514843701,1.93116562280989
"DAL_1195||","L",199.75343148079,2.3026629774149,NA,NA
"DAL_11955||","B",40.6330588493289,1.61943832038911,4.25033432263764,0.720186958616218
"DAL_11955||","D",0,0,10.9686898022175,1.0780466113245
"DAL_11955||","L",144.292411887517,2.16224293321452,NA,NA
"DAL_11966||","B",0,0,155.932688844855,2.19571341590226
"DAL_11966||","D",9.17091309175953,1.00735994337623,155.075096670969,2.1933336126
"DAL_11966||","L",163.594808979876,2.21641613423624,NA,NA
"DAL_11992||","B",122.04108478611,2.09005015141172,28.89345096616,1.47557605384987
"DAL_11992||","D",96.3693213303462,1.98842214295985,21.0534558841098,1.3434766552005
"DAL_11992||","L",196.225361839272,2.29496276151098,NA,NA
"DAL_12001||","B",2381.64954257445,3.37706016785255,13451.2029787337,4.12879341171121
"DAL_12001||","D",913.923337449693,2.96138470552284,20092.9608940564,4.30306555272036
"DAL_12001||","L",2819.16553089748,3.45027460017948,NA,NA
"DAL_12038||","B",550.466526535249,2.741519156337,284.849806367631,2.45613790236279
"DAL_12038||","D",1402.91606056254,3.14734114232065,598.231857544077,2.77759489412368
"DAL_12038||","L",2513.44360955913,3.40044190031411,NA,NA
"DAL_12044||","B",20.3955820683402,1.33032410599311,42.3647453680295,1.63713680061486
"DAL_12044||","D",791.460505164869,2.89897762695745,17.7009218764771,1.27186301594819
"DAL_12044||","L",188.310019249313,2.27717359964547,NA,NA
"DAL_12065||","B",0,0,253.088089211605,2.40498430727424
"DAL_12065||","D",0,0,157.770422503443,2.20076960048431
"DAL_12065||","L",130.470007945022,2.11882668917866,NA,NA
"DAL_12082||","B",0,0,0,0
"DAL_12082||","D",359.477634326682,2.55687832428477,19.7004060200925,1.31597886384128
"DAL_12082||","L",193.43955451795,2.28878461738801,NA,NA
"DAL_12084||","B",142.991629543819,2.15833724661893,135.38003774536,2.13475080630658
"DAL_12084||","D",46.0868761957284,1.67289987974071,115.859635342292,2.06766452677078
"DAL_12084||","L",959.943789295328,2.98269798422126,NA,NA
"DAL_1210||","B",67.6343818266248,1.8365417264497,74.7344891376811,1.87929370025444
"DAL_1210||","D",9.39028679450038,1.01662753519433,206.624631319763,2.31727887428096
"DAL_1210||","L",177.669430835791,2.25205025393269,NA,NA
"DAL_1214||","B",10.4561432107788,1.05903843401949,45.8061022348826,1.67030247688128
"DAL_1214||","D",8.2566573930548,0.966454189940878,29.1323748178048,1.47903336100042
"DAL_1214||","L",174.824663216,2.24507979421527,NA,NA
"DAL_12146||","B",61.4497607451749,1.79553077886309,22.6841916997068,1.37445856760114
"DAL_12146||","D",27.7277665458943,1.45830186286983,28.3831775622814,1.46809875956669
"DAL_12146||","L",187.907175699551,2.2762484550501,NA,NA
"DAL_12192||","B",102.616769607741,2.01543004844713,91.8440130038481,1.96775390373306
